salary_id,employer_name,location_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at
2139,blackrock,new york,NY,US,38,-97,vice president,Management,,7,7,125000,,36000,,,3/21/16 18:27
2140,pre-series-b transportation startup,los angeles,,,,,data engineer,Data,,3,0.5,82500,1000,15000,0,28-years old; self-taught python programmer,3/21/16 18:27
2142,uber,"san francisco, ca",CA,US,37.77,-122.41,software engineer i,Software,1,6,2,130000,0,50000,435000,,3/21/16 18:28
2144,google,"pittsburgh, pa",PA,US,40.35,-79.9,software engineer ii,Software,2,2,1,97000,10000,15000,46000,,3/21/16 18:29
2146,riot games,"los angeles, ca",CA,US,33.99,-118.39,software engineer,Software,,4,2,85000,0,0,60000,,3/21/16 18:31
2147,freelancer,montreal,,,,,"software developer (python, javascript)",Software,,,,107000,,,,,3/21/16 18:31
2148,a salesforce consulting firm,new york city,NY,US,38,-97,technical architect,Other,,2.5,2.5,115000,0,11500,0,,3/21/16 18:32
2154,google,san jose,,,,,classified,Other,,10,7,600000,0,100000,Classified,,3/21/16 18:36
2157,charity,australia,,AU,-27,133,development manager,Management,,17,3,98000,0,0,0,,3/21/16 18:37
2158,~30 person saas business,"sydney, au",,,,,architect,Other,,18,0,125895,0,0,0,Base pay excludes superannuation.,3/21/16 18:38
2159,facebook,"menlo park, ca",CA,US,37.45,-122.17,software engineer,Software,,6,6,205000,5000,50000,160000,,3/21/16 18:38
2160,atlassian,sydney,,,,,senior developer,Software,Senior,11,1,106000,106000,10,,,3/21/16 18:38
2162,intercontinental exchange,"atlanta, ga",GA,US,33.64,-84.39,senior software developer,Software,Senior,12,,120000,30000,24000,"$24,000",,3/21/16 18:39
2165,bloomberg lp,"new york, new york",NE,US,38,-97,senior software engineer,Software,Senior,10,2,170,0,30,0,,3/21/16 18:41
2167,23andme,"salt lake city, ut",UT,US,40.75,-111.9,senior bioinformatician,Other,Senior,5,1,125000,5000,12500,,,3/21/16 18:44
2173,starbucks,seattle,,,,,senior systems engineer,Engineering,Senior,12,2,112000,0,13000,2000,,3/21/16 18:46
2174,starbucks,seattle,,,,,senior systems engineer,Engineering,Senior,12,2,112000,0,13000,2000,,3/21/16 18:46
2177,local startup,"ann arbor, mi",MI,US,42.27,-83.73,project manager,Management,,3,1,90000,0,10000,0,,3/21/16 18:48
2178,twitter,remote,,,,,senior software engineer,Software,Senior,8,3,160000,,,20k RSUs over 4 years,,3/21/16 18:49
2181,facebook,seattle,,,,,software engineer,Software,,1,1,105000,50000,10000,25000,,3/21/16 18:50
2184,simple,new york,NY,US,38,-97,security engineer,Engineering,,5,1,130000,0,50,0,,3/21/16 18:53
2186,google,mountain view,,,,,software engineer iii (level 4),Software,,3,2,139000,5000,30000,58000,,3/21/16 18:53
2188,startup-ish,"san jose, ca",CA,US,37.38,-121.89,member of technical staff,Other,,2,2,135000,15000,,,,3/21/16 18:54
2189,unicorn,new york,NY,US,38,-97,staff engineer,Engineering,,10,4,210000,0,0,~.1% over 4 years,,3/21/16 18:54
2190,consulting startup ~20p,"san francisco, ca",CA,US,37.77,-122.41,software engineer,Software,,5,0.5,90000,3000,0,0.075,,3/21/16 18:54
2191,honestbee,singapore,,SG,1.37,103.8,senior software engineer,Software,Senior,5.5,1,66000,0,0,0,,3/21/16 18:55
2192,tc,shanghai,,,,,software engineer,Software,,6,6,28000,0,28000,0,,3/21/16 18:55
2194,apple,palo alto california,CA,US,38,-97,ceo,Management,,30,18,10280000,,,50000000,,3/21/16 18:57
2195,google,boston ma,MA,US,38,-97,software engineer iii,Software,3,7,4,130000,0,30000,70000,,3/21/16 18:58
2199,ibm,kansas,KS,US,38,-97,software engineer,Software,,3,3,84000,0,0,0,,3/21/16 18:59
2201,microsoft,redmond,,,,,sde i,Software,1,1,1,105000,20000,10,15000,,3/21/16 18:59
2203,id.me,"mclean, va",VA,US,38.86,-77.05,software engineer,Software,,2,1,70000,0,0,2k shares 4 year vest,I have a BS in EE but did a coding bootcamp in summer of 2014.,3/21/16 19:00
2204,statuspage.io,"denver, co",CO,US,39.82,-105.1,developer,Software,,5,1,205000,15000,,15%,,3/21/16 19:01
2205,conae,argentina,,AR,-34,-64,saocom ground segment & operations manager,Management,,11,3,32900,0,0,0,Converted from AR$ to USD using an exchange rate of 15 AR$/USD,3/21/16 19:01
2206,bc hydro,"vancouver, bc",BC,CA,60,-95,engineer-in-training,Engineering,,3,1.5,45.96,0,0,0,Not involved with software dev or traditional HN 'tech'.,3/21/16 19:01
2207,google,los angeles,,,,,sre swe,Software,Senior,7,3,131,20000,20000,100000,,3/21/16 19:03
2211,autodesk,"shanghai, china",,CN,35,105,senior software engineer,Software,Senior,2,1,34000,0,3000,0,,3/21/16 19:06
2213,filament,"madison, wi",WI,US,43.1,-89.5,game engineer,Engineering,,1,1,45000,0,0,0,,3/21/16 19:08
2215,microsoft,"redmond, washington",WA,US,47.68,-122.12,software developer i,Software,1,0,1,105000,0,20,"$50,000 vested over 3 years","New grad at top 10 school on Forbes, also received $5k relocation ",3/21/16 19:09
2218,sanfrancisco unicorn,san francisco,,,,,principal engineer,Engineering,,13,4,185000,0,0,125000,,3/21/16 19:10
2221,iag,melbourne,,,,,developer,Software,,10,3,97000,0,5000,0,,3/21/16 19:11
2222,small fintech startup,"seattle, wa",WA,US,47.61,-122.33,technical lead,Software,,12,2,144000,0,0,0,"First employee, awarded 2.5% of company in initial stock options, got another 1% after 2 years",3/21/16 19:11
2223,news & media,washington dc,WA,US,38,-97,sr developer,Software,Senior,10,1,125000,2000,,,,3/21/16 19:11
2224,amazon,vancouver,,,,,sde i,Software,1,1,1,80000,15000,,15000,"Relocation 13k, second year bonus 10k ",3/21/16 19:12
2226,fundingcircle,"san francisco, ca",CA,US,37.77,-122.41,software engineer,Software,,1,0.5,105000,0,,8000 Shares,,3/21/16 19:12
2227,paychex,rochester,,,,,data analyst,Data,,5,4,38000,0,1300,0,,3/21/16 19:12
2228,pre-series a hardware startup,san francisco,,,,,hardware engineer,Engineering,,6,0,85000,0,0,20000,,3/21/16 19:14
2232,montreal startup (10 employees 5+ years),"montreal, qc, canada",,CA,60,-95,vp architecture,Management,,10,5,75000,0,0,10000,,3/21/16 19:17
2234,mitre,washington dc,WA,US,38,-97,systems engineer 4,Engineering,4,8,2,123000,,,,,3/21/16 19:19
2235,microsoft,seattle,,,,,software development engineer,Software,,0,0,106000,20000,15000,40000,New Grad Hire,3/21/16 19:19
2237,oracle,bangalore,,,,,project lead,Other,,9,5,1400000,0,0,68000,,3/21/16 19:19
2238,google,los angeles,,,,,software engineer 2,Software,2,1,1,108000,25000,5000,50000,,3/21/16 19:20
2242,epic systems,"madison, wi",WI,US,43.1,-89.5,software developer,Software,,0,2.3,114,10000,10000,,,3/21/16 19:21
2243,knewton,"new york, ny",NY,US,40.71,-73.99,software engineering manager,Management,,9,3,160000,0,0,"$45,000/yr @ Series E Valuation",,3/21/16 19:22
2244,a small web application shop,new zealand,,NZ,-41,174,full stack developer,Web,,5,1,80000,0,0,0,"Really transparent, flat pay structure. I have the same salary as the owner. 
Unlimited flexibility, great work/life balance, lots of autonomy; Half the team including myself is remote.",3/21/16 19:23
2245,yahoo,nyc,,,,,senior sde,Software,Senior,5,1,168000,0,15000,30000,,3/21/16 19:23
2246,six flags entertainment,"grand prairie, tx",TX,US,32.69,-97.01,web designer,Web,,6,1,50000,,,0,,3/21/16 19:24
2247,factset,"norwalk, ct",CT,US,41.09,-73.42,software engineer,Software,,0,1,90000,5000,0,10000,,3/21/16 19:25
2248,zenefits,vancouver,,,,,software engineer,Software,,5,1,130000,,,,,3/21/16 19:26
2252,uber,nyc,,,,,senior software engineer,Software,Senior,7,0.5,175000,0,,"$300,000",,3/21/16 19:28
2253,enbridge,"edmonton, alberta, canada",,CA,60,-95,contract software developer,Software,,16,1,69,0,0,0,,3/21/16 19:28
2255,intraix,singapore,,SG,1.37,103.8,software architect,Software,,1,1,3700,0,0,0,nil,3/21/16 19:29
2256,dell,austin,,,,,software dev principal engineer,Software,,11,11,118000,,15000,3000,,3/21/16 19:29
2259,shopify,canada,,CA,60,-95,software developer,Software,,0,0,75000,0,0,"25,000",New Grad,3/21/16 19:31
2261,ibm,new york,NY,US,38,-97,senior consultant,Other,Senior,3,3,92000,7000,500,0,"Don't work for IBM. Terrible place to work, awful culture. They're actively trying to turn it around, but it's not worth waiting for that to happen. Look elsewhere.",3/21/16 19:31
2262,tv broadcast station,"chicago, il",IL,US,41.85,-87.65,web developer,Web,,6,1.5,81000,,,,mostly php/jquery,3/21/16 19:32
2267,iscs,san jose,,,,,implementation engineer,Engineering,,0,0.1,70000,0,0,0,,3/21/16 19:33
2268,ibm,ohio,OH,US,38,-97,advisory engineer,Engineering,,15,1,120000,5000,1200,,,3/21/16 19:33
2269,b2w digital,rio de janeiro,,,,,devops,Operations,,13,1,30000,0,0,0,,3/21/16 19:34
2270,lancaster general hospital,"lancaster, pa",PA,US,40.01,-76.16,it helpdesk,Other,,2,1,31000,0,0,0,,3/21/16 19:34
2271,digital blend,"seattle, wa",WA,US,47.61,-122.33,senior developer,Software,Senior,10,5,50000,0,2000,0,,3/21/16 19:35
2273,contractor,toronto,,,,,frontend web developer,Web,,7,3,85000,0,500,0,Converted to CAD using the long-term USD/CAD average over the duration of my contract so far,3/21/16 19:35
2274,federal government,washington dc,WA,US,38,-97,computer scientist,Software,,6,5,83000,0,0,0,,3/21/16 19:35
2275,google,mountain view,,,,,chief research engineer,Engineering,,13,4,267000,242000,48000,"182,000",,3/21/16 19:36
2276,qerja,jakarta,,,,,r&d intern,Other,Intern,0,0.3,156000000,0,0,0,,3/21/16 19:36
2277,guidewire software,"foster city, ca",CA,US,37.55,-122.26,devops engineer,Engineering,,10,0,160000,5000,10,15000,Less than a year at position,3/21/16 19:37
2278,epri,"knoxviile, tn",TN,US,38,-97,senior project manager,Management,Senior,12,10,115000,0,19000,0,,3/21/16 19:37
2280,ecommerce,oregon,OR,US,38,-97,software engineer,Software,,12,3.5,150000,0,0,0,,3/21/16 19:39
2281,new york times,"new york, ny",NY,US,40.71,-73.99,web developer,Web,,16,1,10600,5000,15900,,,3/21/16 19:39
2283,integra,"anacortes, wa",WA,US,48.46,-122.6,support engineer,Engineering,,6,3,45000,0,500,0,,3/21/16 19:42
2285,johns hopkins  applied physics laboratory,"laurel, md, usa",MD,US,39.09,-76.85,software developer,Software,,1.6,1.5,74500,0,0,0,,3/21/16 19:42
2291,braintree,chicago,,,,,senior software engineer,Software,Senior,7,3.5,145000,5000,15000,20000,Other Chicago Salaries are low; lots of jobs here paying more than they would lead you to believe.,3/21/16 19:45
2293,self,williamsburg,,,,,musician,Other,,8,2,0,0,0,0,,3/21/16 19:46
2296,seven west media,australia,,AU,-27,133,data analyst,Data,,1,1,62000,0,6000,0,,3/21/16 19:48
2297,of california riverside,riverside,,,,,graduate student,Other,,,2.5,17000,0,0,0,"yup, poor grad student.",3/21/16 19:48
2299,target,minneapolis,,,,,junior dev,Other,Junior,0,0,75000,1000,3000,0,,3/21/16 19:49
2300,captricity,"oakland, ca",CA,US,37.72,-122.2,full stack developer,Web,,4,3,120000,0,0,0,,3/21/16 19:49
2301,adroll,san francisco,,,,,data scientist,Data,,3,1.5,150000,30000,30000,15000,,3/21/16 19:49
2302,twitter,san francisco,,,,,staff reliability engineer,Engineering,,8,4,153000,10000,,20000,,3/21/16 19:49
2303,unitedhealth group,"minneapolis, minnesota",MI,US,38,-97,junior java developer,Software,Junior,1,1,58000,0,0,0,,3/21/16 19:49
2304,tinder,los angeles,,,,,data scientist,Data,,1.5,1,112500,5000,,,,3/21/16 19:50
2305,b2b company,nyc,,,,,software engineer,Software,,11,0.75,130000,15000,0,0,,3/21/16 19:50
2306,harman connected services,pune,,,,,will reveal my identity,Other,,8,1,1200000,0,0,0,none,3/21/16 19:50
2307,new relic,"portland, or",OR,US,45.44,-122.52,senior software engineer,Software,Senior,10,2,120000,0,20000,,,3/21/16 19:51
2308,oracle,"sydney, australia",,AU,-27,133,senior system administrator,Management,Senior,7,1,72485,0,0,0,,3/21/16 19:52
2310,csra,"falls church, va, usa",VA,US,38.86,-77.05,business analyst intern,Data,Intern,2,1,44000,0,0,0,Paid hourly but salary is based off of 2000hrs/yr,3/21/16 19:53
2311,csra,"falls church, va, usa",VA,US,38.86,-77.05,business analyst intern,Data,Intern,2,1,44000,0,0,0,Paid hourly but salary is based off of 2000hrs/yr,3/21/16 19:53
2314,google,mountain view,,,,,senior software engineer,Software,Senior,8,2.5,156800,3000,48000,40000,bc7722fb17b0f827fcfcf27c9a49bdec39afed68,3/21/16 19:55
2318,crosschx,"columbus, ohio",OH,US,39.98,-82.98,software engineer,Software,,4,1,75000,0,0,0,,3/21/16 19:57
2319,turnpost,omaha,,,,,digital media developer,Software,,15,4,58000,0,1000,0,,3/21/16 19:57
2323,yelp,sf,,,,,swe,Software,,2,2,130000,10000,0,12500,,3/21/16 20:00
2324,everlane,san francisco,,,,,software engineer,Software,,3,1,105000,0,0,0,,3/21/16 20:01
2327,orchard platform,nyc,,,,,software engineer,Software,,15,1,150000,0,0,10000,,3/21/16 20:01
2329,microsoft,redmond,,,,,software development engineer ii,Software,2,9,4,171000,0,25000,35000,,3/21/16 20:02
2330,ardx,norfolk,,,,,developer,Software,,3,3,48500,0,1500,0,I'm underpaid.,3/21/16 20:03
2331,faithlife,"bellingham, wa",WA,US,48.73,-122.48,software engineer,Software,,2,2,75000,0,0,0,,3/21/16 20:03
2333,salesforce,san francisco,,,,,senior member of technical staff,Other,Senior,3,3,125000,20000,18750,20000,,3/21/16 20:04
2337,cisco,"los angeles, ca",CA,US,33.99,-118.39,it engineer,Engineering,,15,2,125000,0,15000,0,,3/21/16 20:05
2338,zillow group,san francisco,,,,,sr. developer,Software,Senior,10,,165000,20000,,,,3/21/16 20:07
2340,demandbase,san francisco,,,,,software engineer,Software,,2.5,1,117000,5000,8000,4000,,3/21/16 20:10
2341,conf,denver,,,,,business development,Software,,0,1,50000,0,0,1%,,3/21/16 20:11
2342,oregon state,"corvallis, or",OR,US,44.63,-123.27,linux systems administrator,Management,,8,4,72000,5000,0,0,,3/21/16 20:11
2343,microsoft,seattle,,,,,software engineer ii,Software,2,5,2,119000,5000,9000,4000,,3/21/16 20:13
2344,electronic arts,redwood shores,,,,,technical director,Management,,15,11,210000,,70000,,Stock grants not annual @EA,3/21/16 20:13
2345,qualcomm10,"boulder, colorado",CO,US,40.02,-105.25,staff engineer,Engineering,,10,5,120000,8000,5000,30000,,3/21/16 20:13
2346,microsoft,india,,IN,20,77,software engineer,Software,,1.5,0.8,22310,2230,4460,3000,"In india we get paid very little anyway in comparison to other countries, cheap labor or what not",3/21/16 20:14
2347,cerner,"kansas city, mo",KS,US,39.1,-94.62,system engineer,Engineering,,2,2,61000,0,3,1%,,3/21/16 20:15
2348,apple,"cupertino, ca",CA,US,37.3,-122.09,software engineer,Software,,0,0,112000,34000,,25000,,3/21/16 20:16
2351,amazon development center,"hyderabad, india",,IN,20,77,software development engineer,Software,,1,1,1200000,500000,0,â‚_1000000,Signing bonus is â‚_300000 for first year and â‚_200000 for the second year,3/21/16 20:18
2352,plangrid,sf,,,,,software engineer,Software,,2,1,120000,0,0,"5,000",,3/21/16 20:18
2353,microsoft,"redmond, wa",WA,US,47.68,-122.12,program manager 2,Management,2,3,3,120000,10000,16000,10000,,3/21/16 20:18
2354,visa,foster city,,,,,sr software engineer,Software,Senior,3,1,120000,20000,30000,15000,,3/21/16 20:18
2358,deloitte,washington dc,WA,US,38,-97,federal analytics consultant,Other,,0,0,70000,10000,5000,,,3/21/16 20:21
2360,n/a,auckland,,,,,senior sw engineer,Engineering,Senior,18,0.5,140000,,,,"no overtime, ever. 4w annual vacation",3/21/16 20:23
2361,self,southern california,CA,US,38,-97,consultant,Other,,20,7,80000,,,,,3/21/16 20:23
2362,vndirect,"hanoi, vietnam",,VN,16.17,107.83,software engineer,Software,,4,1,6400,,,,I'm a contractor.,3/21/16 20:23
2363,direxion,new york,NY,US,38,-97,trader,Other,,2,2,65000,0,25000,0,,3/21/16 20:25
2365,accenture,"bloomington, il",IL,US,40.47,-88.97,senior business analyst,Data,Senior,6,6,70000,,2000,,,3/21/16 20:25
2367,startup,new york,NY,US,38,-97,"founder, cto",Management,,5,1,40000,,,,,3/21/16 20:26
2372,google,nyc,,,,,software engineeer iii,Software,3,4,1,135000,0,20000,68000,,3/21/16 20:27
2374,ibm jti,jakarta,,,,,application developer,Software,,0,1,7500000,0,0,0,hehe,3/21/16 20:27
2375,credit processing industry,"detroit, mi",MI,US,42.38,-83.1,systems engineer,Engineering,,14,1,120000,,,,,3/21/16 20:27
2378,mid-size startup,san francisco,,,,,software engineer,Software,,0.5,1.5,100000,0,10,approx. $25k,This company has a likely chance of being acquired at a set price so stock value is a bit more tangible than many startups,3/21/16 20:29
2379,perforce,alameda,,,,,software developer,Software,,25,4,135000,0,10000,,,3/21/16 20:31
2380,google,san francisco,,,,,swe,Software,,3,2,130000,500000,45000,70000,,3/21/16 20:32
2381,google,san francisco,,,,,software engineer,Software,,2.5,1,123000,0,25000,40000,,3/21/16 20:32
2382,intel,"hillsboro, oregon",OR,US,45.52,-122.85,software engineer,Software,,4,4,103000,0,10000,3500,,3/21/16 20:32
2385,pariveda solutions,houston,,,,,consultant 2,Other,2,5,2,77000,0,0,0,,3/21/16 20:35
2387,flow international,seattle,,,,,mechanical engineer,Engineering,,4,3,69000,0,0,0,,3/21/16 20:36
2395,optum,minneapolis mn,MN,US,38,-97,software developer,Software,,12,,101000,0,8500,2000,,3/21/16 20:40
2397,oracle,"chicago, il",IL,US,41.85,-87.65,senior sales consultant,Other,Senior,10,5,106000,0,50000,0,3/5 of calculated bonus is in Overtime pay,3/21/16 20:41
2398,kapow,"chicago, il",IL,US,41.85,-87.65,software engineer,Software,,4,1.5,100000,0,2500,0,,3/21/16 20:41
2400,ecommerce company,greater boston area,,,,,software engineer ii,Software,2,2,1,120500,10000,12000,10000,negotiated up,3/21/16 20:43
2405,mid-sized startup,"silicon valley, ca",CA,US,38,-97,software engineer,Software,,0,0,109200,10000,0,Value is currently difficult to estimate,,3/21/16 20:47
2406,bae systems,"boston, massachusetts",MA,US,42.35,-71.06,"burlington, ma",Other,,10,1,90,,,,,3/21/16 20:48
2413,amazon,bangalore,,,,,sde2,Software,2,8,8,5000000,,,,,3/21/16 20:54
2418,samsung,irvine,,,,,software engineer staff 1,Software,1,10,4,140000,,28000,,,3/21/16 20:59
2421,google,mountain view,,,,,software engineer ii,Software,2,1,1,114500,15000,15000,45000,,3/21/16 21:03
2423,zappos,las vegas,,,,,product analyst,Data,,3,1,70000,,,,,3/21/16 21:03
2430,microsoft,"redmond, wa",WA,US,47.68,-122.12,software engineer,Software,,1,1,112500,15000,,15000,,3/21/16 21:07
2431,facebook,new york,NY,US,38,-97,software engineer,Software,,3,1,220000,100000,100000,300000,,3/21/16 21:07
2432,ondeck,nyc,,,,,data scientist,Data,,1,1,100000,0,5000,5000,That FB stock ...,3/21/16 21:08
2434,google,mountain view,,,,,software engineer,Software,,8,8,250000,,75000,"800,000",,3/21/16 21:09
2436,microsoft,"redmond, wa, usa",WA,US,47.68,-122.12,software engineer ii,Software,2,,,122000,50000,15000,5000,,3/21/16 21:12
2437,microsoft,"redmond, wa",WA,US,47.68,-122.12,software engineer,Software,,1.5,1.5,110000,5000,15000,10000,,3/21/16 21:14
2438,health startup,san bruno,,,,,senior software engineer,Software,Senior,11,1,155000,0,0,0,,3/21/16 21:14
2440,tab,sydney,,,,,software engineer contractor,Software,,10,1,190000,,,,,3/21/16 21:16
2441,google,mtv,,,,,software engineer,Software,,10,2,160000,25000,30000,100000,,3/21/16 21:17
2442,google,new york,NY,US,38,-97,software engineer,Software,,15,0.5,132000,0,20000,50000,,3/21/16 21:17
2443,disney,seattle,,,,,senior systems engineer,Engineering,Senior,10,1,125000,20000,1500,4000,,3/21/16 21:19
2444,google,bay area,,,,,software engineer,Software,,,,160000,,30000,100000,Rounded,3/21/16 21:19
2448,startup,san francisco,,,,,software engineer,Software,,3,1,97000,0,0,0,,3/21/16 21:22
2449,thoughtworks,"pune, india",,IN,20,77,application developer,Software,,9,1,30500,0,0,0,Sucks,3/21/16 21:25
2450,comsip,korea,,,,,icaps,Other,,2,2,35,,4,,,3/21/16 21:26
2452,series a - startup,palo alto,,,,,web lead engineer,Web,,,5,165000,0,10000,I will tell you when there is a liquidity event,,3/21/16 21:27
