CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PERCENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
H0NY04099|BECKER, FRANCIS X. JR.|C|2|REP|20.65|0|897|0|1163.47|287.12|0|0|0|0|0|112063.76|0|NY|04||||||0|0|12/31/2016|0|0
H4NY04091|BLAKEMAN, BRUCE|O|2|REP|12520.45|0|57593.51|0|45228.99|155.93|0|0|0|45000|0|0|0|NY|04||||||0|0|06/30/2015|0|0
H6NY03171|GURFEIN, DAVID MR.|O|2|REP|451163.28|0|445990.22|0|0|5173.06|5387.5|0|0|0|0|4609.21|435150.78|NY|04||||||10625|0|12/31/2016|10843.52|375
H4NY07011|ACKERMAN, GARY L.|C|1|DEM|19.56|0|18920.98|0|19737.54|836.12|0|0|0|0|0|0|0|NY|05||||||0|0|12/31/2016|0|0
H6NY05051|SANDERS, JAMES JR|C|1|DEM|73454|0|42766.7|0|0|30687.3|200|0|0|0|0|0|58254|NY|05||||||15000|0|12/31/2016|22950|0
H6NY05069|MIRZA, ALI A|C|1|DEM|33097.56|0|38973.4|0|0|13020.7|0|0|0|0|0|0|33097.56|NY|05||||||0|0|12/31/2016|0|0
H8NY06048|MEEKS, GREGORY W.|I|1|DEM|990039.17|0|1031865.64|0|165427.26|123600.79|0|0|0|0|0|0|226597.38|NY|05||||||759300|0|12/31/2016|0|0
H6NY05077|O'REILLY, MICHAEL|C|2|REP|47458|0|63494.17|0|0|-11036.04|11855|0|0|0|0|0|35603|NY|05||||||0|0|12/31/2016|0|0
H2NY06116|MENG, GRACE|I|1|DEM|1257531.33|0|829336.66|0|639755.72|1067950.39|0|0|0|0|0|0|976304.64|NY|06||||||279250|22.22|12/31/2016|200|2500
H2NY06124|CROWLEY, ELIZABETH S|C|1|DEM|0|0|0|0|1735.91|1735.91|0|0|0|0|0|0|0|NY|06||||||0|0|09/30/2015|0|0
H2NY06140|MITTMAN, ROBERT|C|1|DEM|5000|0|5000|0|0|0|0|0|0|5000|0|197535.66|0|NY|06||||||0|0|09/30/2016|0|0
H2NY09102|LANCMAN, RORY|C|3|WFP|86459.28|0|75044.36|0|1430.61|12845.53|0|0|0|55500|0|240090.98|84459.28|NY|06||||||2000|0|12/31/2016|8000|0
H2NY00010|VELAZQUEZ, NYDIA M|I|1|DEM|772106.48|0|942899.8|0|239719.87|68926.55|0|0|0|0|0|7736.52|316209.48|NY|07||||||455000|0|12/31/2016|0|0
H2NY12148|DILAN, ERIK MARTIN|C|1|DEM|670|0|2750|0|30920.14|28840.14|0|0|0|0|0|0|0|NY|07||||||0|0|12/31/2016|0|0
H6NY07149|LEE, YUNGMAN F|C|1|DEM|419868.27|0|419868.27|0|0|0|0|0|0|0|0|0|416868.27|NY|07||||||0|0|12/31/2016|0|0
H2NY10092|JEFFRIES, HAKEEM|I|1|DEM|1294870.12|6937.42|791629.45|0|508364.19|1011604.86|0|0|0|0|0|0|720875.18|NY|08||||||566064.92|0|12/31/2016|7010|0
H2NY09086|WEPRIN, DAVID I|O|1|DEM|0|0|6900|0|32699.36|25799.36|0|0|0|0|0|0|0|NY|09||||||0|0|12/31/2016|0|0
H4NY11138|CLARKE, YVETTE D|I|1|DEM|685410.46|0|719156.42|152400|118938.41|85192.45|0|0|0|0|0|77748.62|209216.31|NY|09||||||474524.54|0|12/31/2016|2010|500
H8NY09117|KATZ, MELINDA R|C|1|DEM|1934.95|0|6698.99|0|4764.04|0|0|0|0|0|0|0|0|NY|09||||||0|0|09/30/2016|0|0
H2NY17071|NADLER, JERROLD L. MR.|I|1|DEM|1611448.37|0|1249189.56|0|321502.57|683761.38|0|0|0|0|0|0|1081746.77|NY|10||||||528820.03|0|12/31/2016|5000|0
H6NY10127|ROSENBERG, MIKHAIL OLIVER|C|1|DEM|429359.88|0|429315.36|0|0|44.52|15152|351700|0|0|0|250000|62507.88|NY|10||||||0|0|12/31/2016|0|0
H6NY10119|ROSENTHAL, PHILIP JEFFREY DR.|C|2|REP|74397.61|0|68903.04|0|0|5494.57|2934.37|25000|0|0|0|37514.92|44463.24|NY|10||||||2000|0|12/31/2016|0|0
H6NY10135|ITKIS, MIKHAIL|C|3|NPA|2100|0|321.68|0|0|1778.32|2100|0|0|0|0|0|0|NY|10||||||0|0|07/07/2016|0|0
H6NY11190|GENTILE, VINCENT|O|1|DEM|249243.5|0|249243.5|0|0|0|0|0|0|0|0|0|196393.5|NY|11||||||52775|75|01/27/2016|200|0
H6NY11216|REICHARD, RICHARD|C|1|DEM|32149.08|0|31961.94|0|0|187.14|0|0|0|0|0|0|25799.08|NY|11||||||6350|0|12/31/2016|0|1000
H8NY13069|RECCHIA, DOMENIC M JR|C|1|DEM|17203.33|0|25914.66|0|10008.66|1297.33|0|0|0|0|0|0|328|NY|11||||||0|0|01/31/2016|78|0
H0NY13074|GRIMM, MICHAEL|C|2|REP|31588.49|0|37630.51|0|58568.18|52526.16|0|0|0|0|0|421788.41|0|NY|11||||||0|0|12/31/2016|225|0
H6NY11174|DONOVAN, DAN|I|2|REP|1993452.67|75494.5|1807089.33|0|0|186363.34|0|0|0|0|0|0|1096196.3|NY|11||||||799883.19|5000|12/31/2016|17125|5000
H6NY11182|LANE, JAMES|O|3|GRE|14241|0|13983.11|626.22|0|257.89|1352|0|0|0|0|0|12889|NY|11||||||0|0|07/07/2015|0|0
H2NY14037|MALONEY, CAROLYN B.|I|1|DEM|1690309.28|0|1709742.28|0|476951.06|457518.06|0|0|0|0|0|0|891989.28|NY|12||||||798320|0|12/31/2016|900|0
H6NY12123|EISENBACH, DAVID|C|1|DEM|16110|0|14500|0|0|1610|0|0|7500|0|0|7500|8610|NY|12||||||0|0|12/31/2015|0|0
H6NY12131|LINDNER, PETE|C|1|DEM|6996.01|0|18634.21|0|0|-13884.02|0|4000|0|0|0|6600|2600|NY|12||||||0|0|10/18/2016|0|0
H2NY13096|ESPAILLAT, ADRIANO|O|1|DEM|880354.79|0|848406.33|0|2647.37|34595.83|0|0|0|0|0|89186.6|676620.01|NY|13||||||198035|0|12/31/2016|45390|0
H2NY15109|WILLIAMS, CLYDE EDWARD JR|O|1|DEM|527951.27|0|527951.27|0|0|0|9025|0|0|0|0|0|514226.27|NY|13||||||4700|0|10/19/2016|56600|0
H4NY15071|POWELL, ADAM CLAYTON IV|O|1|DEM|172865.78|0|219777.23|0|21347.9|0|0|0|0|0|0|22389.4|167174.18|NY|13||||||5500|0|12/31/2016|3600|0
H6NY13071|HARRISON, STEPHEN A. MR.|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|NY|13||||||0|0|12/31/2015|0|0
H6NY13097|GALLAGHER, MICHAEL|O|1|DEM|94776.28|0|89953.01|0|0|4823.27|5400|41012.19|0|0|0|41012.19|48364.09|NY|13||||||0|0|12/31/2016|0|0
H6NY13105|WRIGHT, KEITH L T|O|1|DEM|942504.16|0|923258.43|0|0|19245.73|0|0|0|0|0|202337.72|830542.88|NY|13||||||112650|0|12/31/2016|12095|450
H6NY13113|COOK, SUZAN JOHNSON|O|1|DEM|315943.05|0|315943.05|0|0|0|1635.6|58968|0|663.49|0|0|254672.88|NY|13||||||0|0|09/30/2016|6450|0
H6NY13121|PERKINS, BILL|O|1|DEM|20796.88|0|20796.88|0|0|0|5000|0|0|0|0|0|15546.88|NY|13||||||250|0|09/27/2016|5001.39|0
H6NY13162|LINARES, GUILLERMO|O|1|DEM|72679.2|0|78313.34|0|0|-5634.14|0|0|0|0|0|14720.79|72679.2|NY|13||||||0|0|11/28/2016|0|0
H6NY19029|RANGEL, CHARLES B|I|1|DEM|255291.5|0|201717.6|0|3827|57400.9|0|0|0|25000|0|110833.9|194266.5|NY|13||||||39450|9000|12/31/2016|8466.94|0
H6NY13170|FENSTERMAKER, SCOTT LLOYD MR.|O|3|N/A|28220|0|14082.5|0|3712.09|6515.77|0|24040|0|0|0|12000|4180|NY|13||||||0|0|09/30/2016|0|0
H8NY07046|CROWLEY, JOSEPH|I|1|DEM|3023443.91|613872.71|3135513.46|0|1233425.45|1121355.9|0|0|0|0|0|0|722336.83|NY|14||||||1650758.09|0|12/31/2016|8535|4325
H6NY14244|SPOTORNO, FRANK|C|2|REP|150224.1|0|96104.15|0|0|54119.71|1500|138500|0|0|0|138500|9550|NY|14||||||0|150|12/31/2016|0|0
H0NY18065|SERRANO, JOSE E.|I|1|DEM|276468.99|0|276835.84|0|43001.87|42635.02|0|0|0|0|0|0|73268.99|NY|15||||||203200|0|12/31/2016|0|0
H0NY15111|FAULKNER , MICHEL|C|2|REP|0|0|0|0|232.13|232.13|0|0|0|0|0|10900|0|NY|15||||||0|0|12/31/2016|0|0
H6NY16132|LAWRENCE, DERICKSON K|C|1|DEM|49221.21|0|39151.3|0|7997|4882.66|32616.09|14000|0|0|0|0|2605.12|NY|16||||||0|0|10/19/2016|0|0
H8NY19058|ENGEL, ELIOT L. REP.|I|1|DEM|1650684.82|0|1223216.42|0|273986.6|701455|0|0|0|0|0|0|1145912.27|NY|16||||||504507.55|0|12/31/2016|1000|0
H8NY20056|LOWEY, NITA M|I|1|DEM|1711257.5|0|1260912.01|0|219372.22|669717.71|0|0|0|0|0|0|1238201.84|NY|17||||||471950|0|12/31/2016|5000|0
H4NY17135|DAY, CHRIS|C|2|REP|6575.8|5535.66|15756.02|5535.66|9180.22|0|0|0|0|0|0|0|431|NY|17||||||0|0|06/30/2016|0|0
H2NY22139|MALONEY, SEAN PATRICK|I|1|DEM|3612704.66|23242.27|1974901.69|25000|105742.61|1743545.58|0|0|0|0|0|903.66|2417334.68|NY|18||||||1134498.31|6776.58|12/31/2016|13108.67|3500
H6NY18229|HIRD, DIANA|C|1|DEM|26905.84|0|26905.84|0|0|0|0|10000|0|9531.01|0|0|9405.84|NY|18||||||0|0|06/30/2016|0|0
H0NY19139|HAYWORTH, NAN|C|2|REP|20981.07|0|140191.63|0|119210.56|0|0|0|0|85255.65|0|0|100|NY|18||||||0|0|07/15/2016|0|0
H6NY18161|BROWN, SAKIMA|C|2|REP|140501.73|0|122101.77|0|0|18399.96|1584.72|1000|0|1000|0|0|137622.24|NY|18||||||0|0|12/31/2016|1135|0
H6NY18179|CASTRICONE, DAN|C|2|REP|23635|0|20789.43|0|0|2845.57|25|12500|0|0|0|29793.41|11110|NY|18||||||0|0|12/31/2016|0|0
H6NY18187|SPAMPINATO, FRANCIS CESIDIO|C|2|REP|73700|0|37751.38|0|0|431.68|0|73000|0|0|0|0|700|NY|18||||||0|0|09/30/2016|0|0
H6NY18195|DEL VECCHIO, KENNETH|C|2|REP|64506.68|0|64506.68|0|0|0|1691.68|46750|0|0|0|0|16065|NY|18||||||0|0|12/31/2016|0|0
H6NY18203|OLIVA JR, PHIL|C|2|REP|224658.09|0|224130.92|0|0|527.17|0|0|0|0|0|2700|207337.06|NY|18||||||17320|0|12/31/2016|0|0
H6NY18211|LANGE, JOHN RICHARD|C|2|REP|39439.76|0|39439.76|0|0|0|1930.53|0|0|0|0|0|36959.06|NY|18||||||550|0|04/30/2016|0|0
H4NY18109|SMITH, SCOTT A|C|3|NNE|0|0|0|0|161|161|0|0|0|0|0|6600|0|NY|18||||||0|0|12/31/2016|0|0
H4NY19115|ELDRIDGE, SEAN|C|1|DEM|8290.64|0|30465.83|0|64559.23|42384.04|0|0|0|0|0|0|0|NY|19||||||0|0|12/31/2016|2502.1|0
H6NY19235|YANDIK, WILL|O|1|DEM|435446.55|0|435446.55|0|0|0|0|0|0|0|0|0|431376.61|NY|19||||||1000|0|08/26/2016|31880|0
H6NY19243|TEACHOUT, ZEPHYR|O|1|DEM|5066156.72|9968.67|5031761.19|0|0|34395.53|0|0|0|0|0|0|4673321.91|NY|19||||||370566.5|10594.64|12/31/2016|52735.03|0
H0NY20095|GIBSON, CHRISTOPHER P|I|2|REP|15|0|203847.01|0|207332.01|3500|0|0|0|0|0|0|15|NY|19||||||0|0|12/31/2016|15|3000
H6NY19169|FASO, JOHN J. MR.|O|2|REP|3025560.29|63522.44|2922131.3|0|0|103428.99|5|0|0|0|0|0|2437338.64|NY|19||||||496156.06|22388.2|12/31/2016|12185|0
H6NY19193|HEANEY, ANDREW|O|2|REP|1990055.72|0|1989230.92|0|0|824.8|132006|474213|0|0|0|290323.65|1378378.24|NY|19||||||3295|0|12/31/2016|154431.44|0
H6NY19219|LOPEZ, PETER D|O|2|REP|53195|0|36052.55|0|0|17142.45|0|0|0|0|0|0|53095|NY|19||||||100|0|12/31/2016|18700|0
H6NY19227|BISHOP, BOB|O|2|REP|36240|0|36240|0|0|0|0|0|50|0|50|50642.23|36190|NY|19||||||0|0|12/31/2016|500|0
H8NY19157|OROS, GEORGE|C|2|REP|0|0|0|0|2712.14|2712.14|0|0|0|0|0|10000|0|NY|19||||||0|0|06/30/2015|0|0
H0NY20079|MURPHY, SCOTT M||1|DEM|17.83|0|1675|0|22670.39|21013.22|0|0|0|0|0|0|0|NY|20||||||0|0|12/31/2016|0|0
H8NY20080|FEINER, PAUL J|C|1|DEM|14.5|0|0|0|40911.69|40926.19|1|0|0|0|0|0|0|NY|20||||||0|0|12/31/2016|0|0
H8NY21203|TONKO, PAUL DAVID|I|1|DEM|1155680.62|0|1020207.57|35714.29|456698.26|592171.31|0|0|0|0|0|0|444915.45|NY|20||||||706291.44|0|12/31/2016|768.56|0
H4NY20121|FISCHER, JAMES M|C|2|REP|20800|0|17451.39|0|-7427.94|-4505.49|12700|8000|0|0|0|28000|100|NY|20||||||0|0|06/24/2016|0|0
H0NY23081|OWENS, WILLIAM|C|1|DEM|0|0|43260.42|3500|102740.49|59480.07|0|0|0|0|0|0|0|NY|21||||||0|0|12/31/2016|0|0
H6NY21132|DERRICK, WILLIAM MIKE|C|1|DEM|1243257.67|0|1235847.75|0|0|7409.92|0|0|0|0|0|0|1067143.98|NY|21||||||165470.38|6992.76|12/31/2016|1850|950
H0NY23057|DOHENY, MATTHEW A|O|2|REP|30500|0|31389.08|0|989.58|100.5|0|30500|0|0|0|3159627.89|0|NY|21||||||0|0|12/31/2016|0|0
H4NY21079|STEFANIK, ELISE M.|I|2|REP|3150716.49|333937.96|2631084.99|3000|22557.71|542189.21|0|0|0|0|0|0|1355522.9|NY|21||||||1447544.95|5000|12/31/2016|11618.3|0
H4NY21111|FUNICIELLO, MATTHEW J|C|3|GRE|15063.37|0|15013.37|0|50|100|0|0|0|0|0|0|14563.37|NY|21||||||0|500|12/31/2016|0|0
H6NY22106|GORDON, DAVID JOSEPH|O|1|DEM|3575|0|3508.94|0|0|66.06|0|0|0|0|0|0|3575|NY|22||||||0|0|03/31/2016|0|0
H6NY22130|MYERS, KIM|O|1|DEM|1667279.6|0|1660309.43|5500|0|6970.17|7692.16|540000|0|0|0|490000|657049.07|NY|22||||||447482.09|9369.37|12/31/2016|1735|0
H4NY22051|TENNEY, CLAUDIA|O|2|REP|971967.05|457.95|889095.44|0|4544.55|87416.16|0|60000|0|2000|0|237640.89|586674.1|NY|22||||||319585|5250|12/31/2016|700|500
H6NY22098|PHILLIPS, GEORGE KARL MR|O|2|REP|253669.9|4950|253588.35|634|0|81.55|878|0|0|0|0|0|241684.29|NY|22||||||6000|0|12/31/2016|35100|0
H6NY22114|WELLS, STEVEN M|O|2|REP|849874.39|0|846570.99|0|0|3303.4|0|362500|0|0|0|417886.3|448791.4|NY|22||||||35200|0|12/31/2016|75100|2500
H8NY24066|HANNA, RICHARD L.|I|2|REP|346242.02|0|433564.58|0|90651.05|3328.49|0|0|0|194000|0|0|58900.64|NY|22||||||264421.63|0|12/31/2016|9300|36500
H6NY22148|BABINEC, MARTIN|O|3|IND|3015593.95|0|3015593.95|0|0|0|0|2990000|0|0|0|0|22273.57|NY|22||||||0|0|12/31/2016|110|0
H6NY22155|PASICK, DAVID MATTHEW|O|3|LIB|405.84|0|30.84|0|0|125|75|0|0|0|0|0|61|NY|22||||||0|0|12/31/2016|0|0
H2NY22121|DANKS BURKE, LESLIE|O|1|DEM|0|0|0|0|28.84|28.84|0|0|0|0|0|70200|0|NY|23||||||0|0|12/31/2015|0|0
H6NY23518|PLUMB, JOHN|C|1|DEM|1645756.58|7903.4|1643936.99|0|0|1519.59|11472.89|0|0|0|0|0|1314582.96|NY|23||||||297754.56|13142.77|12/31/2016|13719.45|0
H0NY23107|HOFFMAN, DOUGLAS L. MR.|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|101790.51|0|NY|23||||||0|0|12/31/2016|0|0
H0NY29054|REED, THOMAS W II|I|2|REP|3120505.54|4851.75|3072933.93|0|85884.04|133455.65|0|0|0|0|0|0|1240383.24|NY|23||||||1847081.23|17125|12/31/2016|6445|1000
H2NY24036|MCHUGH, JOHN M||2|REP|91.11|0|11745.65|0|107589.53|95934.99|0|0|0|0|0|0|0|NY|23||||||0|0|12/31/2016|0|0
H6NY24169|KINGSON, ERIC R. MR.|C|1|DEM|310230.53|0|309171.82|0|0|1058.71|4960|0|0|0|0|0|292733.67|NY|24||||||8504.08|0|12/31/2016|6994.08|0
H6NY24177|DEACON, COLLEEN|C|1|DEM|1490226.81|7984.61|1485697.6|0|0|4519.21|0|0|0|0|0|0|1130404.4|NY|24||||||335529.44|6783.36|12/31/2016|5253.36|80
H6NY24185|WILLIAMS, STEVE|C|1|DEM|329800.99|0|329378.81|0|0|422.18|29285|71000|0|0|0|74000|214310|NY|24||||||10000|0|12/31/2016|5275|0
H6NY25125|MAFFEI, DANIEL BENJAMIN MR.|C|1|DEM|1127.73|0|22418.05|0|21338.63|48.31|0|0|0|0|0|0|0|NY|24||||||0|0|10/18/2016|0|0
H4NY24073|KATKO, JOHN M|I|2|REP|2703779.53|144953.18|2431861.59|830.24|13783.38|285701.32|0|0|0|20000|0|0|1131459.14|NY|24||||||1422310.88|2000|12/31/2016|25725|1000
H4NY24107|LEMONDES, JOHN|C|2|REP|0|0|193.91|0|193.91|0|0|0|0|0|0|0|0|NY|24||||||0|0|02/27/2015|0|0
H6NY03031|SLAUGHTER, LOUISE M|I|1|DEM|1421769.16|0|1614652.78|10000|340343.47|147459.85|2700|0|0|0|0|0|702647.89|NY|25||||||709207.36|0|12/31/2016|5222.66|0
H4NY29098|ASSINI, MARK W|C|2|REP|226761.99|0|221477.29|0|830.11|6114.81|0|0|0|0|0|0|226761.99|NY|25||||||0|0|12/31/2016|0|0
H6NY25158|KIRSHNER, BRANDON REID|C|3|IND|9727.16|0|8510.71|0|0|1216.45|3600|0|0|0|0|0|6127.16|NY|25||||||0|0|06/30/2016|0|0
H4NY27076|HIGGINS, BRIAN|I|1|DEM|792629.52|0|617043.91|118500|620920.27|796505.88|0|0|0|0|0|0|454781.95|NY|26||||||336506.14|175|12/31/2016|0|0
H4NY26052|WEPPNER, KATHLEEN|C|2|REP|3279.84|0|19964.35|0|16684.51|0|0|0|0|17445.64|0|0|3279.84|NY|26||||||0|0|04/15/2015|0|0
H8NY27077|REYNOLDS, THOMAS M||2|REP|1528.84|0|27356.67|0|508769.37|482941.54|0|0|0|0|0|0|0|NY|26||||||0|0|12/31/2016|0|0
H2NY26171|MADIGAN, MICHAEL H|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|NY|26||||||0|0|09/30/2016|0|0
H4NY27118|O'DONNELL, JAMES D.|C|1|DEM|0|0|35.97|0|1001.07|965.1|0|0|0|0|0|0|0|NY|27||||||0|0|04/02/2015|0|0
H8NY26087|BELLAVIA, DAVID GREGORY|C|2|REP|0|0|0|0|6504.7|6504.7|0|0|0|0|0|45000|0|NY|27||||||0|0|12/31/2016|0|0
H8NY29032|COLLINS, CHRISTOPHER C|I|2|REP|1173542.34|5120.73|1085159.37|0|610793.8|699176.77|0|0|0|500000|0|0|386260.11|NY|27||||||770455|5025|12/31/2016|2700|0
H6NY29168|MASSA, ERIC JJ||1|DEM|0|0|210|0|60393.03|60183.03|0|0|0|0|0|0|0|NY|29||||||0|0|12/31/2016|0|0
H6NY36015|LAFALCE, JOHN J|C|1|DEM|14898.01|0|69212|0|255214.94|200900.95|0|0|0|0|0|0|0|NY|29||||||0|0|12/31/2016|0|0
H4NY29106|KOLB, BRIAN M|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|3000|0|NY|29||||||0|0|12/31/2016|0|0
H2OH02093|KUNDRATA, FREDERICK LOUIS III|C|1|DEM|23904.25|0|30413.89|0|7293.87|784.23|23789.25|0|0|0|0|237687.81|115|OH|01||||||0|0|12/31/2016|0|0
H6OH01096|YOUNG, MICHELE LORI|C|1|DEM|247599.48|0|246494.17|0|0|1105.31|37987.48|87381.78|0|0|0|87381.78|102945.22|OH|01||||||19250|0|12/31/2016|0|1750
H8OH01043|CHABOT, STEVE|I|2|REP|1017388.98|0|694473.37|0|640532.2|963447.81|0|0|0|0|0|0|543733.98|OH|01||||||473655|0|12/31/2016|0|5000
H4OH02131|RICHARDS, RONNY HARRISON|C|1|DEM|7220|0|8953.4|0|-156.9|-4842.99|0|0|0|0|0|0|7220|OH|02||||||0|0|06/30/2016|6100|0
H4OH02156|TYSZKIEWICZ, MAREK|C|1|DEM|0|0|317.09|0|317.09|0|0|0|0|0|0|78001.98|0|OH|02||||||0|0|12/31/2016|0|0
H2OH02085|WENSTRUP, BRAD DR.|I|2|REP|1145267.64|25084.73|844399.79|0|267245.85|568113.7|0|0|0|0|0|68544.9|718162.55|OH|02||||||401875|0|12/31/2016|8245|1959.84
H6OH02086|SCHMIDT, JEANNETTE H|C|2|REP|1273.67|0|4182.3|0|2913.52|4.89|0|0|0|0|0|0|1140|OH|02||||||0|0|07/11/2016|0|0
H6OH02102|BRINKMAN, THOMAS E|C|2|REP|4859.07|0|0|0|567.75|5426.82|0|0|0|0|0|74370|9.07|OH|02||||||4850|0|12/31/2016|0|0
H2OH03125|BEATTY, JOYCE|I|1|DEM|1184049.64|0|681184.44|0|358727.46|861592.66|0|0|0|0|0|27500|315238.86|OH|03||||||850822|2500|12/31/2016|0|2500
H8OH02041|SANDERS, CHARLES W|C|1|DEM|7327.09|0|7327.09|0|58|58|7327.09|0|0|0|0|0|0|OH|03||||||0|0|12/31/2016|0|0
H2OH03141|LONG, CHRIS|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|OH|03||||||0|0|12/31/2016|0|0
H4OH03089|VENNON, ERIC T|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|OH|03||||||0|0|12/31/2016|0|0
H4OH04046|GARRETT, JANET PATRICIA MRS.|C|1|DEM|90513.09|0|81874.2|500|629.22|9268.11|2245.42|0|0|0|0|0|71693.28|OH|04||||||10793.48|2500|12/31/2016|0|0
H2OH04032|OXLEY, MICHAEL G|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|OH|04||||||0|0|09/30/2016|0|0
H6OH04082|JORDAN, JAMES D.|I|2|REP|733416.16|0|422966.51|35000|1003238.06|1313687.71|0|0|0|0|0|0|370033.49|OH|04||||||354896.05|4000|12/31/2016|50|1000
H8OH05036|LATTA, ROBERT EDWARD MR|I|2|REP|1056036.48|0|760311.1|0|492878.98|788604.36|0|0|0|0|0|0|423626.1|OH|05||||||631672.2|250|12/31/2016|250|1959.84
H4OH06074|GARRISON, JENNIFER D|C|1|DEM|0|0|6283.32|0|6283.32|0|0|0|0|5077.51|0|0|0|OH|06||||||0|0|01/28/2015|0|0
H6OH06152|LORENTZ, MICHAEL L|C|1|DEM|11888.64|0|4890.34|0|1326.9|2571.65|0|0|0|0|0|0|10888.64|OH|06||||||1000|0|12/31/2016|0|0
H0OH06189|JOHNSON, BILL|I|2|REP|1700076.35|0|1350957.09|0|335963.32|685082.58|1.87|21000|0|21000|0|0|585355.98|OH|06||||||1086950|0|12/31/2016|2450|2150
H2OH07167|HEALY-ABRAMS, JOYCE|O|1|DEM|0|0|2310.22|0|2310.22|0|0|0|0|0|0|290500.03|0|OH|07||||||0|0|12/31/2016|0|0
H6OH07127|RICH, ROY|C|1|DEM|7728.65|0|9072.85|0|1499.97|0|809.44|0|0|0|0|0|3889.21|OH|07||||||2450|580|12/31/2016|0|0
H8OH07057|WOOLEVER, F DAVID|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|OH|07||||||0|0|09/30/2015|0|0
H0OH18077|GIBBS, ROBERT|I|2|REP|899319.05|0|825887.18|0|867101.92|940533.79|0|0|0|0|0|10000|275096.43|OH|07||||||624120.28|0|12/31/2016|0|0
H6OH07119|ROBERTSON, TERRY|C|2|REP|2580.89|0|3534.01|0|0|-953.12|1085.89|200|0|0|0|4848.54|1195|OH|07||||||100|0|12/31/2016|0|0
H8OH07065|AUSTRIA, STEVE C|C|2|REP|0|0|7319.22|0|221120.55|213801.33|0|0|0|0|0|0|0|OH|07||||||0|0|12/31/2016|0|0
H4OH07049|PHILLIP, DANIEL GEORGE|C|3|IND|19423.56|0|16655.74|0|458|251.82|945|0|0|0|0|9100|18478.56|OH|07||||||0|0|12/31/2016|0|0
H6OH08331|FOUGHT, STEVEN DEAN|C|1|DEM|3911|0|3774|0|0|0|911|0|0|0|0|0|2900|OH|08||||||100|0|01/31/2017|220|0
H4OH08054|GURR, ERIK ROBERT|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|OH|08||||||0|0|12/31/2015|0|0
H4OH08062|WINTEREGG, J D|C|2|REP|95628.2|0|96527.96|0|703.87|-195.89|12957.01|9100|0|0|0|0|73571.19|OH|08||||||0|0|09/30/2016|2000|0
H6OH08117|ASHWORTH, MATTHEW|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|OH|08||||||0|0|10/19/2015|0|0
H6OH08133|REYNOLDS, ROGER|C|2|REP|202866|0|158162.01|0|0|44703.99|100|70000|0|0|0|70000|130683.31|OH|08||||||0|2000|12/31/2016|101155|0
H6OH08141|BEAGLE, WILLIAM|C|2|REP|501672.33|0|501672.33|0|0|0|0|191000|0|0|0|0|257261.63|OH|08||||||47000|5000|06/30/2016|50|0
H6OH08158|GEORGE, SCOTT PATRICK|C|2|REP|6615|0|6615|0|0|0|0|0|0|0|0|0|6615|OH|08||||||0|0|06/30/2016|0|0
H6OH08166|WHITE, KEVIN FRANCIS LT COL|O|2|REP|20000|0|20000|0|0|0|50|16900|0|17.15|0|0|3050|OH|08||||||0|0|07/15/2016|0|0
H6OH08182|DERICKSON, TIMOTHY|C|2|REP|315411.94|0|315411.94|0|0|0|0|20000|0|5000|0|0|229128.13|OH|08||||||60883.81|5000|06/30/2016|5050|0
H6OH08190|SPURLINO, JIM|O|2|REP|351006.68|0|351006.68|0|0|0|2601.68|200000|0|0|0|0|112905|OH|08||||||35500|0|04/15/2016|50|10000
H6OH08281|MATVEY, JOSEPH|O|2|REP|2583|0|2583|0|0|0|2583|0|0|0|0|0|0|OH|08||||||0|0|03/31/2016|0|0
H6OH08315|DAVIDSON, WARREN|I|2|REP|977808.93|0|866936.79|0|0|110872.14|9461.24|250000|0|0|0|250000|498569.45|OH|08||||||216209.09|0|12/31/2016|0|0
H2OH09031|KAPTUR, MARCY C HON.|I|1|DEM|900736.85|0|702774.18|0|369244.52|567207.19|0|0|0|0|0|0|310043.36|OH|09||||||589693.49|0|12/31/2016|2702.63|0
